Unnamed: 0,Brand,Name,Price,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,Battery_Life,ram_gb,ram_type,is_ram_expandable,storage_gb,storage_type,processor_brand,processor_tier,processor_generation,cpu_speed_ghz,display_size,display_type,gpu_type,gpu_brand,weight_kg,battery_hours,battery_wh,battery_chemistry,adapter_wattage,casing_material,ram_weight_kg,processor_weight_kg,battery_weight_kg,display_weight_kg,storage_weight_kg,casing_weight_kg,ram_erp,processor_erp,battery_erp,display_erp,storage_erp,casing_erp,total_erp,ram_method,processor_method,battery_method,display_method,storage_method,casing_method,ram_ghg,processor_ghg,battery_ghg,display_ghg,storage_ghg,casing_ghg,total_ghg
0,HP,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |)::585119::computer::laptops,22990,MediaTek Octa-core,MediaTek,Not Expandable,4 GB , DDR4 RAM, 2.0 Ghz Processor,LED,11.6 ,Integrated Graphics,MediaTek,64 GB SSD Storage,No HDD,45, Upto 12 Hrs Battery Life,4,DDR4,0,64,SSD,Intel,i7,10,2.0,11.6,IPS,Integrated,Intel,0.8,12.0,72.0,Li-ion,45,Plastic,0.016,0.035,0.432,0.3016,0.01,0.1,352.7168000000001,5857.061000000001,20215.612800000003,865.133568,146.495,0.0,27230.48445816001,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.136,0.14700000000000002,1.8144,0.24128,0.085,0.03,2.45368
34,HP,HP 15-fc0026AU (7L030PA) Laptop (15.6 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::611471::computer::laptops,36990,AMD Quad-Core Ryzen 3,AMD,Not Expandable,8 GB LP, LPDDR5 RAM, 2.4 Ghz Processor,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,no,,8,DDR5,0,512,SSD,AMD,i3,10,2.4,15.6,IPS,Dedicated,AMD,1.92,8.0,48.0,Li-ion,65,Plastic,0.032,0.025,0.28800000000000003,0.40559999999999996,0.01,1.1594,705.4336000000002,4183.615000000001,13477.075200000005,1163.455488,146.495,0.0,19803.037917718284,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.10500000000000001,1.2096000000000002,0.32448,0.085,0.34781999999999996,2.3439
35,Lenovo,Lenovo Ideapad 3 CB 11IGL05 (82BA001PHA) Laptop (11.6 Inch | Celeron Dual Core | 4 GB | Google Chrome | 64 GB SSD)::592198::computer::laptops,18999,Intel Celeron Dual-Core,Intel,Not Expandable,4 GB LP, LPDDR4 RAM, 2.8 Ghz Processor,LED,11.6 ,UHD,Intel,64 GB SSD Storage,No HDD,no,Upto 10 Hrs Battery Life,4,DDR4,0,64,SSD,Intel,i3,10,2.8,11.6,IPS,Integrated,Intel,0.8,10.0,60.0,Li-ion,65,Plastic,0.016,0.025,0.36,0.3016,0.01,0.1,352.7168000000001,4183.615000000001,16846.344,865.133568,146.495,0.0,21951.601384636382,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.136,0.10500000000000001,1.512,0.24128,0.085,0.03,2.10928
36,Acer,Acer Aspire 7 A715-42G (NH.QAYSI.004) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::596048::computer::laptops,48990,AMD Hexa-Core Ryzen 5,AMD, 32 GB Expandable,8 GB , DDR4 RAM , 2.1 Ghz Processor,LCD,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135,135W Adapter,8,DDR4,1,512,SSD,AMD,i5,10,2.1,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,135,Plastic,0.032,0.03,0.28800000000000003,0.40559999999999996,0.01,1.1543999999999999,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,146.495,0.0,19977.476777770116,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,1.2096000000000002,0.32448,0.085,0.34631999999999996,2.3634
37,ASUS,ASUS Vivobook K513EA-L523TS Laptop (15.6 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 1 TB HDD 256 GB SSD)::592298::computer::laptops,47990,Intel Core i5 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.4 Ghz Processor,LED,15.6 ,Iris Xe,Intel,256 GB SSD Storage , 1024 GB HDD Storage,65,65W Adapter,16,DDR4,0,1280,SSD,Intel,i5,11,2.4,15.6,IPS,Integrated,Intel,1.52,8.0,48.0,Li-ion,65,Plastic,0.064,0.03,0.28800000000000003,0.40559999999999996,0.01,0.7224,1410.8672000000004,5020.338000000001,13477.075200000005,1163.455488,146.495,0.0,21789.704306303516,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.544,0.126,1.2096000000000002,0.32448,0.085,0.21672,2.5058000000000002
38,Acer,Acer One 14 Z2-493 (UN.431SI.146) Laptop (14 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 256 GB SSD)::597133::computer::laptops,28990,AMD Dual-Core Ryzen 3,AMD, 32 GB Expandable,8 GB , DDR4 RAM , 2.6 Ghz Processor,LCD,14 ,Radeon,AMD,256 GB SSD Storage,No HDD,65,65W Adapter,8,DDR4,1,256,SSD,AMD,i3,10,2.6,14.0,IPS,Dedicated,AMD,1.6,8.0,48.0,Li-ion,65,Plastic,0.032,0.025,0.28800000000000003,0.364,0.01,0.881,705.4336000000002,4183.615000000001,13477.075200000005,1044.12672,146.495,0.0,20103.120350607966,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.10500000000000001,1.2096000000000002,0.2912,0.085,0.2643,2.2271
39,HP,HP 245 G8 (689T3PA) Laptop (14 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::599470::computer::laptops,26990,AMD Dual-Core Ryzen 3,AMD,Not Expandable,8 GB , DDR4 RAM, 2.6 Ghz Processor,LCD,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 4 Hrs Battery Life,8,DDR4,0,512,SSD,AMD,i3,10,2.6,14.0,IPS,Dedicated,AMD,1.6,4.0,30.0,Li-ion,65,Plastic,0.032,0.025,0.18,0.364,0.01,0.9890000000000001,705.4336000000002,4183.615000000001,8423.172,1044.12672,146.495,0.0,14771.200606698354,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.10500000000000001,0.756,0.2912,0.085,0.2967,1.8058999999999998
40,Dell,Dell Inspiron 15 3511 (D560656WIN9S) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::596559::computer::laptops,39250,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 3.0 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life,8,DDR4,1,512,SSD,Intel,i3,11,3.0,15.6,IPS,Integrated,Intel,1.52,7.0,42.0,Li-ion,65,Plastic,0.032,0.025,0.252,0.40559999999999996,0.01,0.7954000000000001,705.4336000000002,4183.615000000001,11792.440800000004,1163.455488,146.495,0.0,17780.523110388393,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.10500000000000001,1.0584,0.32448,0.085,0.23862000000000003,2.0835
41,HP,HP 14s-dq3017TU (3Y0H4PA) Laptop (14 Inch | Celeron Dual Core | 8 GB | Windows 10 | 256 GB SSD)::585670::computer::laptops,27875,Intel Celeron Dual-Core,Intel,Not Expandable,8 GB , DDR4 RAM, 2.8 Ghz Processor,LED,14 ,UHD,Intel,256 GB SSD Storage,No HDD,no,,8,DDR4,0,256,SSD,Intel,i3,10,2.8,14.0,IPS,Integrated,Intel,1.2,8.0,48.0,Li-ion,65,Plastic,0.032,0.025,0.28800000000000003,0.364,0.01,0.48099999999999987,705.4336000000002,4183.615000000001,13477.075200000005,1044.12672,146.495,0.0,19084.6520750814,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.10500000000000001,1.2096000000000002,0.2912,0.085,0.14429999999999996,2.1071
42,ASUS,ASUS Notebook 12 BR1100CKA-GJ0722W Laptop (11.6 Inch | Intel Celeron Dual Core | 4 GB | Windows 11 | 128 GB SSD)::595686::computer::laptops,24999,Intel Celeron Dual-Core,Intel, 4 GB Expandable,4 GB , DDR4 RAM , 2.8 Ghz Processor,LCD,11.6 ,UHD,Intel,128 GB SSD Storage,No HDD,45,45W Adapter,4,DDR4,1,128,SSD,Intel,i3,10,2.8,11.6,IPS,Integrated,Intel,0.8,8.0,48.0,Li-ion,45,Plastic,0.016,0.025,0.28800000000000003,0.3016,0.01,0.1594,352.7168000000001,4183.615000000001,13477.075200000005,865.133568,146.495,0.0,19235.33796093165,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.136,0.10500000000000001,1.2096000000000002,0.24128,0.085,0.047819999999999994,1.8247000000000002
44,MSI,MSI GF63 Thin 11UC-867IN Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::596474::computer::laptops,56990,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter,8,DDR4,0,512,SSD,Intel,i5,11,2.7,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,65,Plastic,0.032,0.03,0.28800000000000003,0.40559999999999996,0.01,1.1543999999999999,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,146.495,0.0,20439.138902153292,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,1.2096000000000002,0.32448,0.085,0.34631999999999996,2.3634
45,ASUS,ASUS TUF Gaming F15 FX506LH-HN258T Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::585922::computer::laptops,51160,Intel Core i5 (10th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.5 Ghz Processor,LED,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150, Upto 6 Hrs Battery Life,8,DDR4,1,512,SSD,Intel,i5,10,2.5,15.6,IPS,Dedicated,NVIDIA,1.92,6.0,36.0,Li-ion,150,Plastic,0.032,0.03,0.216,0.40559999999999996,0.01,1.2264,705.4336000000002,5020.338000000001,10107.806400000001,1163.455488,146.495,0.0,16754.752590701202,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,0.9072,0.32448,0.085,0.36791999999999997,2.0826
46,Acer,Acer Aspire 3 A315-510P (NX.KDHSI.001) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::600274::computer::laptops,35199,Intel Core i3 (12th Gen),Intel,Not Expandable,8 GB LP, LPDDR5 RAM, 3.4 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter,8,DDR5,0,512,SSD,Intel,i3,12,3.4,15.6,IPS,Integrated,Intel,1.52,8.0,48.0,Li-ion,45,Plastic,0.032,0.025,0.28800000000000003,0.40559999999999996,0.01,0.7594000000000001,705.4336000000002,4183.615000000001,13477.075200000005,1163.455488,146.495,0.0,19670.380319503103,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.10500000000000001,1.2096000000000002,0.32448,0.085,0.22782000000000002,2.2239
47,Acer,Acer Extensa EX215-54 (NX.EGJSI.00T) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::599599::computer::laptops,32990,Intel Core i3 (11th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 1.7 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter,8,DDR4,1,512,SSD,Intel,i3,11,1.7,15.6,IPS,Integrated,Intel,1.52,8.0,48.0,Li-ion,45,Plastic,0.032,0.025,0.28800000000000003,0.40559999999999996,0.01,0.7594000000000001,705.4336000000002,4183.615000000001,13477.075200000005,1163.455488,146.495,0.0,19126.389925127052,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.10500000000000001,1.2096000000000002,0.32448,0.085,0.22782000000000002,2.2239
49,Acer,Acer Extensa EX215-31 (UN.EFTSI.002) Laptop (15.6 Inch | Pentium Quad Core | 4 GB | Windows 10 | 256 GB SSD)::587119::computer::laptops,23999,Intel Pentium Quad-Core,Intel, 8 GB Expandable,4 GB , DDR4 RAM , 2.4 Ghz Processor,LED,15.6 ,UHD 605,Intel,256 GB SSD Storage,No HDD,45, Upto 6.5 Hrs Battery Life,4,DDR4,1,256,SSD,Intel,i3,10,2.4,15.6,IPS,Integrated,Intel,1.52,6.5,39.0,Li-ion,45,Plastic,0.016,0.025,0.234,0.40559999999999996,0.01,0.8294,352.7168000000001,4183.615000000001,10950.123600000003,1163.455488,146.495,0.0,17208.912584693277,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.136,0.10500000000000001,0.9828000000000001,0.32448,0.085,0.24881999999999999,1.8821
50,ASUS,ASUS VivoBook 15 X1502VA-NJ542WS Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::614419::computer::laptops,64990,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.6 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life,16,DDR4,0,512,SSD,Intel,i5,13,2.6,15.6,IPS,Integrated,Intel,1.52,6.0,36.0,Li-ion,65,Magnesium_Alloy,0.064,0.03,0.216,0.40559999999999996,0.01,0.7944,1410.8672000000004,5020.338000000001,10107.806400000001,1163.455488,146.495,2927.52288,20475.782722823926,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.126,0.9072,0.32448,0.085,0.6355200000000001,2.6222
51,Lenovo,Lenovo Ideapad Gaming 3 15ACH6 (82K201UMIN) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::596546::computer::laptops,72990,AMD Octa-Core Ryzen 7,AMD, 16 GB Expandable,16 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 5 Hrs Battery Life,16,DDR4,1,512,SSD,AMD,i7,10,3.3,15.6,IPS,Dedicated,NVIDIA,1.92,5.0,30.0,Li-ion,65,Magnesium_Alloy,0.064,0.035,0.18,0.40559999999999996,0.01,1.2254,1410.8672000000004,5857.061000000001,8423.172,1163.455488,146.495,4515.844080000001,21726.713261393976,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.14700000000000002,0.756,0.32448,0.085,0.9803200000000001,2.8368
52,ASUS,ASUS Zenbook 14X OLED Space Edition UX5401ZAS-KN901WS Laptop (14 Inch | Core i9 12th Gen | 32 GB | Windows 11 | 1 TB SSD)::595439::computer::laptops,169990,Intel Core i9 (12th Gen),Intel,Not Expandable,32 GB LP, LPDDR5 RAM, 2.5 Ghz Processor,LED,14 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,100, Upto 10 Hrs Battery Life,32,DDR5,0,1024,SSD,Intel,i9,12,2.5,14.0,IPS,Integrated,Intel,1.2,10.0,60.0,Li-ion,100,Aluminum,0.128,0.045,0.36,0.364,0.01,0.29300000000000004,2821.7344000000007,7530.507,16846.344,1044.12672,146.495,1639.1006000000002,29689.067855152713,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,1.088,0.189,1.512,0.2912,0.085,0.23440000000000005,3.3996
53,HP,HP 15s-du3564TU (5R7P5PA) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::592927::computer::laptops,49999,Intel Core i3 (11th Gen) Processor,Intel,Not Expandable,8 GB , DDR4 RAM,0,LED,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,8,DDR4,0,512,SSD,Intel,i3,11,2.5,15.6,IPS,Integrated,Intel,1.52,8.0,48.0,Li-ion,65,Plastic,0.032,0.025,0.28800000000000003,0.40559999999999996,0.01,0.7594000000000001,705.4336000000002,4183.615000000001,13477.075200000005,1163.455488,146.495,0.0,19699.765880530467,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.10500000000000001,1.2096000000000002,0.32448,0.085,0.22782000000000002,2.2239
54,HP,HP 14s-dy5005TU Laptop (14 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::596974::computer::laptops,54990,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 4.2 Ghz Processor,LED,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,16,DDR4,1,512,SSD,Intel,i5,12,4.2,14.0,IPS,Integrated,Intel,1.2,8.0,48.0,Li-ion,65,Plastic,0.064,0.03,0.28800000000000003,0.364,0.01,0.44399999999999995,1410.8672000000004,5020.338000000001,13477.075200000005,1044.12672,146.495,0.0,21158.034256711708,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.544,0.126,1.2096000000000002,0.2912,0.085,0.13319999999999999,2.3890000000000002
55,ASUS,ASUS TUF Gaming A15 FA577RM-HF031WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::599806::computer::laptops,96990,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16 GB , DDR5 RAM , 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,90,90W Adapter,16,DDR5,1,1024,SSD,AMD,i7,10,4.7,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,90,Aluminum,0.064,0.035,0.28800000000000003,0.40559999999999996,0.01,1.1174,1410.8672000000004,5857.061000000001,13477.075200000005,1163.455488,146.495,6250.959079999999,27770.68402675116,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.14700000000000002,1.2096000000000002,0.32448,0.085,0.89392,3.204
56,ASUS,ASUS VivoBook 14 X1400EA-EK322WS Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::611217::computer::laptops,36999,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.0 Ghz Processor,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,45, Upto 6 Hrs Battery Life,8,DDR4,0,512,SSD,Intel,i3,11,4.0,14.0,IPS,Integrated,Intel,1.2,6.0,36.0,Li-ion,45,Plastic,0.032,0.025,0.216,0.364,0.01,0.5529999999999999,705.4336000000002,4183.615000000001,10107.806400000001,1044.12672,146.495,0.0,16643.560133800525,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.10500000000000001,0.9072,0.2912,0.085,0.16589999999999996,1.8263
57,Dell,Dell G15-5525 (D560818WIN9B) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::596284::computer::laptops,89500,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16 GB , DDR5 RAM, 3.3 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life,16,DDR5,0,512,SSD,AMD,i5,10,3.3,15.6,IPS,Dedicated,NVIDIA,1.92,7.0,42.0,Li-ion,65,Aluminum,0.064,0.03,0.252,0.40559999999999996,0.01,1.1583999999999999,1410.8672000000004,5020.338000000001,11792.440800000004,1163.455488,146.495,6480.321279999998,26443.354726531623,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.126,1.0584,0.32448,0.085,0.92672,3.0646
58,Samsung,Samsung Galaxy Book Pro Intel Evo 13.3 2 Pro 13.3 Laptop (13.3 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::594518::computer::laptops,72990,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 4.2 Ghz Processor,LED,13.3 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 21 Hrs Battery Life,16,DDR5,0,512,SSD,Intel,i5,12,4.2,13.3,IPS,Integrated,Intel,1.06,20.0,100.0,Li-ion,65,Magnesium_Alloy,0.064,0.03,0.6,0.3458,0.01,0.1,1410.8672000000004,5020.338000000001,28077.239999999998,991.920384,146.495,368.5200000000001,36965.10388280197,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.126,2.52,0.27664,0.085,0.08000000000000002,3.63164
59,Lenovo,Lenovo Ideapad 3 15ITL6 (82H801L3IN) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::593617::computer::laptops,34990,Intel Core i3 (11th Gen) Processor,Intel,Not Expandable,8 GB , DDR4 RAM,0,LED,15.6 ,UHD,Intel,256 GB SSD Storage,No HDD,65,65W Adapter,8,DDR4,0,256,SSD,Intel,i3,11,2.5,15.6,IPS,Integrated,Intel,1.52,8.0,48.0,Li-ion,65,Plastic,0.032,0.025,0.28800000000000003,0.40559999999999996,0.01,0.7594000000000001,705.4336000000002,4183.615000000001,13477.075200000005,1163.455488,146.495,0.0,20142.19342467692,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.10500000000000001,1.2096000000000002,0.32448,0.085,0.22782000000000002,2.2239
60,Acer,Acer Predator Helios 300 PH315-54 (NH.QC2SI.00B) Laptop (15.6 Inch | Core i9 11th Gen | 16 GB | Windows 11 | 1 TB SSD)::595655::computer::laptops,129990,Intel Core i9 (11th Gen),Intel, 32 GB Expandable,16 GB , DDR4 RAM , 4.8 Ghz Processor,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life,16,DDR4,1,1024,SSD,Intel,i9,11,4.8,15.6,IPS,Dedicated,NVIDIA,1.92,6.0,36.0,Li-ion,65,Aluminum,0.064,0.045,0.216,0.40559999999999996,0.01,1.1794,1410.8672000000004,7530.507,10107.806400000001,1163.455488,146.495,6597.799480000001,27115.275543885145,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.189,0.9072,0.32448,0.085,0.94352,2.9932
61,MSI,MSI GF63 Thin 10SCXR-1617IN Laptop (15.6 Inch | Core i7 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::585932::computer::laptops,65999,Intel Core i7 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.6 Ghz Processor,LED,15.6 ,"GeForce GTX 1650 Max Q GPU, 4 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,120, Upto 4 Hrs Battery Life,8,DDR4,0,1280,SSD,Intel,i7,10,2.6,15.6,IPS,Dedicated,NVIDIA,1.92,4.0,30.0,Li-ion,120,Magnesium_Alloy,0.032,0.035,0.18,0.40559999999999996,0.01,1.2574,705.4336000000002,5857.061000000001,8423.172,1163.455488,146.495,4633.770480000001,21459.16173018514,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.272,0.14700000000000002,0.756,0.32448,0.085,1.0059200000000001,2.5904000000000003
62,Dell,Dell Inspiron 14 5410 (D560594WIN9S) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::592486::computer::laptops,76900,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.5 Ghz Processor,LED,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,Upto 6 Hrs Battery Life,8,DDR4,1,512,SSD,Intel,i5,11,2.5,14.0,IPS,Integrated,Intel,1.2,6.0,36.0,Li-ion,65,Magnesium_Alloy,0.032,0.03,0.216,0.364,0.01,0.5479999999999999,705.4336000000002,5020.338000000001,10107.806400000001,1044.12672,146.495,2019.4896,18573.492063373575,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.272,0.126,0.9072,0.2912,0.085,0.43839999999999996,2.1198
63,ASUS,ASUS TUF Gaming F15 FX506LHB-HN355WS Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::596520::computer::laptops,50990,Intel Core i5 (10th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.5 Ghz Processor,LCD,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150, Upto 14.7 Hrs Battery Life,8,DDR4,1,512,SSD,Intel,i5,10,2.5,15.6,IPS,Dedicated,NVIDIA,1.92,14.7,88.19999999999999,Li-ion,150,Plastic,0.032,0.03,0.5291999999999999,0.40559999999999996,0.01,0.9132,705.4336000000002,5020.338000000001,24764.125679999997,1163.455488,146.495,0.0,31219.78584636394,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,2.2226399999999997,0.32448,0.085,0.27396,3.30408
64,ASUS,ASUS TUF Gaming A15 FA577RE-HN055WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::596355::computer::laptops,141990,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16 GB , DDR5 RAM , 3.3 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter,16,DDR5,1,512,SSD,AMD,i7,10,3.3,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,65,Aluminum,0.064,0.035,0.28800000000000003,0.40559999999999996,0.01,1.1174,1410.8672000000004,5857.061000000001,13477.075200000005,1163.455488,146.495,6250.959079999999,27533.547561180818,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.14700000000000002,1.2096000000000002,0.32448,0.085,0.89392,3.204
